#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2026ko Hasierako kreditua,2026ko Behin-betiko kreditua,Obligado ,i,j,k
231902,3232,22624,,Hezkuntza-konpentsazioaren arloko programa,40000.0,40000.0,4818.4,,,
231902,3232,22695,,Guraso Elkarteen dinamizazioa,58000.0,58000.0,10379.6,,,
231902,3232,22780,,Opor-programa hezkuntza,375000.0,375000.0,0.0,,,
231902,3261,48004,,Hezkuntza konpentsazioa,170000.0,170000.0,91806.0,,,
231902,3261,48013,,ESKOLAZ KANPOKO JARDUERAK SUSTATZEA IKASTETXE ZAURGARRIETAN ,100000.0,100000.0,0.0,,,
231902,3261,48108,,Dirulaguntzak: Hezkuntza programetarako garraioa,25000.0,25000.0,0.0,,,
231902,3261,48136,,Hitzarmena: Jazzargia “Ondas de Jazz”,35000.0,35000.0,0.0,,,
231903,3261,22101,,Patioetako proiektuak,33000.0,33000.0,0.0,,,
231903,3261,22302,,Iruña Okako epaiak,4500.0,4500.0,0.0,,,
231903,3261,22718,,EHUrekin proiektuak - hiri hezitzaileak,25000.0,25000.0,0.0,,,
231903,3261,22719,,EHUren udako ikastaroa,11000.0,11000.0,0.0,,,
231903,3261,48010,,Dirulaguntza: guraso elkarteen opor programa eta eskolaz kanpokoak,200000.0,200000.0,120000.0,,,
231903,3261,48011,,Hitzarmena: Denon Eskola,50000.0,50000.0,0.0,,,
231903,3261,48012,,Hitzarmena: Fapacne federazioa,6000.0,6000.0,0.0,,,
231903,3261,48175,,Ezintasunak dituztenen elkarteen jarduerak,20000.0,20000.0,9824.0,,,
231903,3271,48114,,Dirulaguntza: Fernando Buesa Fundazioa,45000.0,45000.0,0.0,,,
231903,3291,48172,,Hitzarmena: Santa Maria Katedrala fundazioa,11000.0,11000.0,0.0,,,
231903,3293,40100,,UNEDi,100000.0,100000.0,50000.0,,,
231903,3293,48105,,Arte eta Lanbide Eskola,435000.0,435000.0,217500.0,,,
2410,3301,11000,,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,21069.24,,,
2410,3301,12000,,Funtzionarioen oinarrizko ordainsariak,36431.0,36431.0,7010.23,,,
2410,3301,12100,,Funtzionarioen ordainsari osagarriak,59939.0,59939.0,17444.5,,,
2410,3301,12105,,Helburuak lortu izanagatiko ordainsariak,1112.0,1112.0,0.0,,,
2410,3301,16000,,"Gizarte Segurantza, enpresaren kontura",16292.0,16292.0,8961.28,,,
2410,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1779.0,1779.0,744.06,,,
2420,3301,12000,,Funtzionarioen oinarrizko ordainsariak,253168.0,253168.0,53418.38,,,
2420,3301,12100,,Funtzionarioen ordainsari osagarriak,329758.0,329758.0,93787.05,,,
2420,3301,12105,,Helburuak lortu izanagatiko ordainsariak,6383.0,6383.0,0.0,,,
2420,3301,14100,,Bestelako langileak,193361.0,193361.0,46981.79,,,
2420,3301,14101,,Ordezko langileen ordainsariak,1493.0,1493.0,0.0,,,
2420,3301,16000,,"Gizarte Segurantza, enpresaren kontura",244045.0,244045.0,71901.55,,,
2420,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15235.0,15235.0,2724.27,,,
243001,3111,12000,,Funtzionarioen oinarrizko ordainsariak,266301.0,266301.0,52670.87,,,
243001,3111,12100,,Funtzionarioen ordainsari osagarriak,366678.0,366678.0,101660.44,,,
243001,3111,12105,,Helburuak lortu izanagatiko ordainsariak,6801.0,6801.0,0.0,,,
243001,3111,14100,,Bestelako langileak,155360.0,155360.0,71106.46,,,
243001,3111,14101,,Ordezko langileen ordainsariak,1869.0,1869.0,0.0,,,
243001,3111,16000,,"Gizarte Segurantza, enpresaren kontura",242097.0,242097.0,73778.91,,,
243001,3111,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11491.0,11491.0,2652.48,,,
243001,3112,22107,,Animalientzako elikagaiak,31000.0,31000.0,9101.73,,,
243001,3112,22108,,Animalientzako botikak hornitzea,39000.0,39000.0,2795.87,,,
243001,3112,22112,,Animalien osasunerako materialak,5000.0,5000.0,0.0,,,
243001,3112,22113,,Elikagaien higienerako materialak,2500.0,2500.0,2038.37,,,
243001,3112,22699,,Bestelako hainbat gastu,12000.0,12000.0,742.22,,,
243001,3112,22718,,Animalien osasunerako programak,75900.0,75900.0,6989.55,,,
243001,3112,22719,,Elikagaien higienerako programa,17817.25,17817.25,0.0,,,
243001,3112,22720,,"Desinfekzio, intsektu-hiltze eta arratoi-hiltze parkearen programak",169956.71,169956.71,25826.12,,,
243001,3112,22722,,Animalientzako sorospen-programa,25000.0,25000.0,5203.63,,,
243001,3112,22766,,"Desinfekzioa, intsektu-hiltzea eta arratoi-hiltzeaa, betearazte subsidiarioak",8000.0,8000.0,0.0,,,
243001,3112,22767,,"Gadenekiko hitzarmena, katu-koloniak",27000.0,27000.0,0.0,,,
243001,3112,22767,R,"Gadenekiko hitzarmena, katu-koloniak",0.0,8800.0,0.0,,,
243001,3112,48104,,Osasuna sustatzeko dirulaguntza,470000.0,470000.0,0.0,,,
243001,3112,48104,R,Osasuna sustatzeko dirulaguntza,0.0,88420.53,197.22,,,
243001,3112,62310,,Animaliak babesteko zentroko ekipamendu eraberritua,30000.0,30000.0,0.0,,,
243001,3112,62311,,Inbentarioan jasotzeko materiala,100000.0,100000.0,49.74,,,
243001,3112,62311,R,Inbentarioan jasotzeko materiala,0.0,12112.1,0.0,,,
243002,2315,48021,,Ume Onkohematologikoen Gurasoen Elkartea,6000.0,6000.0,0.0,,,
243002,2315,48021,R,Ume Onkohematologikoen Gurasoen Elkartea,0.0,1200.0,0.0,,,
243002,2315,48027,,"Hitzarmena: Asajer elkartea, bideojokoak",31500.0,31500.0,0.0,,,
243002,2315,48027,R,"Hitzarmena: Asajer elkartea, bideojokoak",0.0,6300.0,0.0,,,
243002,2315,48030,,"Hitzarmena: Asajer elkartea - 1., 2. eta 3. ludopatien prebentzioa",21500.0,21500.0,0.0,,,
243002,2315,48030,R,"Hitzarmena: Asajer elkartea - 1., 2. eta 3. ludopatien prebentzioa",0.0,4300.0,0.0,,,
243002,2315,48197,,Hitzarmena: Jaiki/Hazgarri fundazioa,60500.0,60500.0,48400.0,,,
243002,2315,48197,R,Hitzarmena: Jaiki/Hazgarri fundazioa,0.0,12100.0,12100.0,,,
243002,2315,48198,,"Hitzarmena: Zuzenak, osasuna",11667.0,11667.0,0.0,,,
243002,2315,48198,R,"Hitzarmena: Zuzenak, osasuna",0.0,7000.0,0.0,,,
243002,3111,21210,,Desfibriladoreak mantentzea,13491.5,13491.5,3372.84,,,
243002,3111,22702,,Hiri Osasungarriak osasun-plana,69715.5,69715.5,5681.34,,,
243002,3111,22708,,"Arbitraje-batzarra, kontsumoaren inguruko informazioa",12000.0,12000.0,0.0,,,
243002,3111,22708,R,"Arbitraje-batzarra, kontsumoaren inguruko informazioa",0.0,1618.98,0.0,,,
243002,3111,22717,,Osasuna sustatzeko zerbitzuak ematea,87335.01,87335.01,12286.98,,,
243002,3111,22718,,Droga-mendekotasunen prebentziorako programa,117000.0,117000.0,14748.09,,,
243002,3111,48984,,Droga-mendekotasunen gizarteratze programa,103500.0,103500.0,0.0,,,
243002,3111,48984,R,Droga-mendekotasunen gizarteratze programa,0.0,20700.0,0.0,,,
243002,3112,12000,,Funtzionarioen oinarrizko ordainsariak,64353.0,64353.0,11216.54,,,
243002,3112,12100,,Funtzionarioen ordainsari osagarriak,72957.0,72957.0,20993.71,,,
243002,3112,12105,,Helburuak lortu izanagatiko ordainsariak,2491.0,2491.0,0.0,,,
243002,3112,14100,,Bestelako langileak,66337.0,66337.0,28442.3,,,
243002,3112,14101,,Ordezko langileen ordainsariak,671.0,671.0,0.0,,,
243002,3112,16000,,"Gizarte Segurantza, enpresaren kontura",73785.0,73785.0,27075.19,,,
243002,3112,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5838.0,5838.0,1047.84,,,
243003,3113,12000,,Funtzionarioen oinarrizko ordainsariak,294672.0,294672.0,54389.74,,,
243003,3113,12100,,Funtzionarioen ordainsari osagarriak,432250.0,432250.0,120390.73,,,
243003,3113,12105,,Helburuak lortu izanagatiko ordainsariak,8613.0,8613.0,0.0,,,
243003,3113,14100,,Bestelako langileak,0.0,0.0,37925.83,,,
243003,3113,16000,,"Gizarte Segurantza, enpresaren kontura",210501.0,210501.0,68786.81,,,
243003,3113,16500,,"Elkarkidetzako kuotak, Udalaren kontura",6732.0,6732.0,1258.63,,,
243003,3113,21200,,Makinak eta instalazioak onik zaintzea,37000.0,37000.0,1301.96,,,
243003,3113,22115,,Berariazko material teknikoa,135000.0,135000.0,13824.83,,,
243003,3113,22716,,Kalitate-auditorien kontratazioa,35000.0,35000.0,5530.11,,,
243004,3113,12000,,Funtzionarioen oinarrizko ordainsariak,18356.0,18356.0,6184.36,,,
243004,3113,12100,,Funtzionarioen ordainsari osagarriak,18232.0,18232.0,10276.58,,,
243004,3113,12105,,Helburuak lortu izanagatiko ordainsariak,1112.0,1112.0,0.0,,,
243004,3113,16000,,"Gizarte Segurantza, enpresaren kontura",9983.0,9983.0,4088.93,,,
243004,3113,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1271.0,1271.0,372.03,,,
244001,3401,12000,,Funtzionarioen oinarrizko ordainsariak,120663.0,120663.0,19907.33,,,
244001,3401,12100,,Funtzionarioen ordainsari osagarriak,184818.0,184818.0,45140.71,,,
244001,3401,12105,,Helburuak lortu izanagatiko ordainsariak,1749.0,1749.0,0.0,,,
244001,3401,14100,,Bestelako langileak,4194.0,4194.0,8660.28,,,
244001,3401,16000,,"Gizarte Segurantza, enpresaren kontura",93351.0,93351.0,24030.0,,,
244001,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9208.0,9208.0,1786.85,,,
244001,3411,22761,,Izotz-pista alokatzeko kontratuak BAKH,940000.0,940000.0,173769.83,,,
244001,3421,22762,,Gabonetako izotz pista,60000.0,60000.0,0.0,,,
244001,3421,22762,R,Gabonetako izotz pista,0.0,26000.0,0.0,,,
244001,3421,22767,,Kirol-instalazioen arretarako kontratuak,2268300.0,2268300.0,454933.17,,,
244001,3421,22796,,Udan kirol-esparruak irekitzeko kontratua,800000.0,800000.0,0.0,,,
244001,3421,62228,,Udako esparruetako ekipamenduak,50000.0,50000.0,0.0,,,
244003,3111,22723,,SOAF PROIEKTU PILOTUA,20000.0,20000.0,0.0,,,
244003,3401,12000,,Funtzionarioen oinarrizko ordainsariak,58695.0,58695.0,58311.08,,,
244003,3401,12100,,Funtzionarioen ordainsari osagarriak,87686.0,87686.0,101659.18,,,
244003,3401,12105,,Helburuak lortu izanagatiko ordainsariak,1072.0,1072.0,0.0,,,
244003,3401,14100,,Bestelako langileak,0.0,0.0,124298.43,,,
244003,3401,16000,,"Gizarte Segurantza, enpresaren kontura",38661.0,38661.0,103553.25,,,
244003,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3270.0,3270.0,4476.14,,,
244003,3411,22300,,Garraioa,61000.0,61000.0,9442.4,,,
244003,3411,22602,,Kirol-sari eta -garaikurrak ,1500.0,1500.0,200.0,,,
244003,3411,22606,,"Lankidetza-kontratuak, kirol-entitateekin",45000.0,45000.0,9461.56,,,
244003,3411,22699,,Bestelako hainbat gastu - kirola,100000.0,100000.0,835.3,,,
244003,3411,22699,R,Bestelako hainbat gastu - kirola,0.0,2085.44,0.0,,,
244003,3411,22706,,Jarduera fisikoen programa,2140000.0,2140000.0,799482.58,,,
244003,3411,22708,,Haurrak babestea,4900.0,4900.0,0.0,,,
244003,3411,22724,,Natur ibilaldien programa,19143.19,19143.19,0.0,,,
244003,3411,22735,,“Kirol bidean” gazteentzako programak,75000.0,75000.0,24978.3,,,
244003,3411,22768,,Kiroletako muntaketa berezien zerbitzua,26365.0,26365.0,0.0,,,
244003,3411,22769,,Deportivo Alaves babestea,470000.0,470000.0,0.0,,,
244003,3411,48111,,Hitzarmena Arabako Pilota Federazioarekin,30000.0,30000.0,10725.0,,,
244003,3411,48119,,Hitzarmena: ASPACE - Garun paralisia,36400.0,36400.0,15466.51,,,
244003,3411,48122,,Hitzarmena: ARASKI,130000.0,130000.0,10443.75,,,
244003,3411,48133,,Hitzarmena: Zuzenak,187000.0,187000.0,88774.4,,,
244003,3411,48141,,Hitzarmena: APDEMA,31800.0,31800.0,15574.52,,,
244003,3411,48142,,Hitzarmena: Autismo Araba,18700.0,18700.0,9083.99,,,
244003,3411,48143,,Hitzarmena: Arabako atletismoaren federakuntza-maratoi erdia eta San Silvestre,19000.0,19000.0,0.0,,,
244003,3411,48143,R,Hitzarmena: Arabako atletismoaren federakuntza-maratoi erdia eta San Silvestre,0.0,3800.0,0.0,,,
244003,3411,48145,,Hitzarmena:  Spanish Para-Badminton International Vitoria-Gasteiz txapelketa,15000.0,15000.0,12000.0,,,
244003,3411,48146,,Hitzarmena: Araba World Tennis Tour-Open Grupo Amutio,15000.0,15000.0,0.0,,,
244003,3411,48147,,Hitzarmena: VIHALF ,30000.0,30000.0,0.0,,,
244003,3411,48148,,Hitzarmena: Gaztedi,20000.0,20000.0,16000.0,,,
244003,3411,48911,,HITZARMENA: KYOKUSHIN 2nd WORLD CUP,18000.0,18000.0,0.0,,,
244003,3411,48928,,Dirulaguntza: 5+11 fundazioaren saskibaloi atala,170000.0,170000.0,105410.0,,,
244003,3411,48929,,Hitzarmena: Gloriosas,120000.0,120000.0,75000.0,,,
244003,3411,48935,,Kirol-dirulaguntzen deialdi orokorra,400000.0,400000.0,0.0,,,
244003,3411,48935,A,Kirol-dirulaguntzen deialdi orokorra,0.0,1165.45,0.0,,,
244003,3411,48935,R,Kirol-dirulaguntzen deialdi orokorra,0.0,62081.99,0.0,,,
244003,3411,48982,,Hitzarmena: Arabako herri kirolen federakuntza-La Blanca,11500.0,11500.0,0.0,,,
244003,3411,48983,,Hitzarmena: Arabako eskupilota elkartea-La Blanca emakumezkoa,12500.0,12500.0,0.0,,,
244003,3411,62297,,Jarduera fisikoetarako ekipamenduan egindako inbertsioak,90000.0,90000.0,0.0,,,
244003,3411,62297,R,Jarduera fisikoetarako ekipamenduan egindako inbertsioak,0.0,26741.42,0.0,,,
244004,2381,22669,,"Genero ikuspegia aztertzea, kirolean",3000.0,3000.0,0.0,,,
244004,3401,12000,,Funtzionarioen oinarrizko ordainsariak,24805.0,24805.0,13210.13,,,
244004,3401,12100,,Funtzionarioen ordainsari osagarriak,38883.0,38883.0,27969.04,,,
244004,3401,12105,,Helburuak lortu izanagatiko ordainsariak,726.0,726.0,0.0,,,
244004,3401,16000,,"Gizarte Segurantza, enpresaren kontura",16360.0,16360.0,11649.73,,,
244004,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,512.1,,,
244004,3401,22709,,KIROL-ZERBITZUKO SARE SOZIALAK,20000.0,20000.0,0.0,,,
244004,3411,22640,,Emakumezkoen Hiru Hiruburak babesa,12100.0,12100.0,0.0,,,
244004,3411,22640,R,Emakumezkoen Hiru Hiruburak babesa,0.0,1452.0,0.0,,,
244004,3421,21200,,Makinak eta instalazioak onik zaintzea,20000.0,20000.0,2830.26,,,
244004,3421,22115,,Berariazko material teknikoa,40000.0,40000.0,605.22,,,
244004,3421,22673,,Kirol ekitaldi handiak sustatzea hirian,32000.0,32000.0,0.0,,,
244004,3421,22674,,Kirol autoktonoa sustatzea,25410.0,25410.0,3000.0,,,
244004,3421,22686,,Kirol zerbitzuak,2068338.54,2068338.54,434900.26,,,
244004,3421,62300,,Kiroleko material inbentariagarria,50000.0,50000.0,0.0,,,
244004,3421,62300,R,Kiroleko material inbentariagarria,0.0,17061.0,0.0,,,
244004,3421,62305,,Berariazko material teknikoa - Kirola,60000.0,60000.0,0.0,,,
244004,3421,62305,R,Berariazko material teknikoa - Kirola,0.0,32357.82,15115.32,,,
244005,3401,12000,,Funtzionarioen oinarrizko ordainsariak,271191.0,271191.0,0.0,,,
244005,3401,12100,,Funtzionarioen ordainsari osagarriak,332828.0,332828.0,0.0,,,
244005,3401,12105,,Helburuak lortu izanagatiko ordainsariak,8557.0,8557.0,0.0,,,
244005,3401,14100,,Bestelako langileak,359097.0,359097.0,0.0,,,
244005,3401,14101,,Ordezko langileen ordainsariak,5207.0,5207.0,0.0,,,
244005,3401,16000,,"Gizarte Segurantza, enpresaren kontura",307653.0,307653.0,0.0,,,
244005,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15821.0,15821.0,0.0,,,
244006,3401,12000,,Funtzionarioen oinarrizko ordainsariak,39454.0,39454.0,0.0,,,
244006,3401,12100,,Funtzionarioen ordainsari osagarriak,63069.0,63069.0,0.0,,,
244006,3401,12105,,Helburuak lortu izanagatiko ordainsariak,908.0,908.0,0.0,,,
244006,3401,16000,,"Gizarte Segurantza, enpresaren kontura",30882.0,30882.0,0.0,,,
244006,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2449.0,2449.0,0.0,,,
2450,2391,12000,,Funtzionarioen oinarrizko ordainsariak,85182.0,85182.0,22815.76,,,
2450,2391,12100,,Funtzionarioen ordainsari osagarriak,100963.0,100963.0,36504.02,,,
2450,2391,12105,,Helburuak lortu izanagatiko ordainsariak,2926.0,2926.0,0.0,,,
2450,2391,14100,,Bestelako langileak,24943.0,24943.0,2396.35,,,
2450,2391,14101,,Ordezko langileen ordainsariak,363.0,363.0,0.0,,,
2450,2391,16000,,"Gizarte Segurantza, enpresaren kontura",61324.0,61324.0,20384.78,,,
2450,2391,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2905.0,2905.0,607.56,,,
2450,2391,22696,,Euskal Fondoaren kuota,11799.0,11799.0,0.0,,,
2450,2391,22699,,Bestelako hainbat gastu,3000.0,3000.0,2170.03,,,
2450,2391,22707,,Azterlanak eta lan teknikoak,125000.0,125000.0,0.0,,,
2450,2391,22799,,Kanpoko beste zenbait lan,125000.0,125000.0,33775.18,,,
2450,2391,23002,,Joan-etorrietako gastuak,10000.0,10000.0,0.0,,,
2450,2391,48200,,Garapenean laguntzeko dirulaguntzak,2078160.49,2078160.49,0.0,,,
2450,2391,48205,,Hitzarmena: Larrialdietarako Arabako Funtsa,170000.0,170000.0,0.0,,,
2450,2391,48206,,Hitzarmena: RASD-ren lagunen elkartea,320000.0,320000.0,0.0,,,
2450,2391,48207,,Hitzarmena: Euskal Fondoa,207000.0,207000.0,0.0,,,
2450,2391,48211,,Hitzarmena: GGKEen koordinakundea,24000.0,24000.0,0.0,,,
2450,2391,48212,,Hitzarmena: AFINIS - oporrak bakean,17000.0,17000.0,0.0,,,
2450,2391,48213,,Hitzarmena: bidezko merkataritza,90000.0,90000.0,0.0,,,
2450,2391,48215,,Hitzarmena: Afrika,25000.0,25000.0,0.0,,,
2450,2391,48914,,HITZARMENA: M IRADIER ELKARTE AFRIKANISTA,25000.0,25000.0,0.0,,,
9005,9122,10000,,Zinegotzien oinarrizko ordainsariak,2023682.0,2023682.0,484829.09,,,
9005,9122,10001,,Helburuak lortu izanagatiko ordainsariak,30027.0,30027.0,0.0,,,
9005,9122,16000,,"Gizarte Segurantza, enpresaren kontura",540514.0,540514.0,135344.02,,,
9005,9122,16500,,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,372.03,,,
9005,9122,22633,,Araudi organikoan jasotako diru-ordainak,638118.0,638118.0,151875.0,,,
9015,2111,16109,,"Pentsioen osagarria, Arabako Mutua Forala",45000.0,45000.0,7208.83,,,
